category;InvoiceDate;Quantity;UnitPrice
Sales;12/07/2011 13:30;400;313.8
Sales;12/07/2011 13:31;252;28.02
Sales;12/07/2011 13:32;192;3.5
Sales;12/07/2011 13:46;96;498.03
Sales;12/07/2011 13:48;99;456.2
Sales;12/07/2011 14:17;334;130.6
Sales;12/07/2011 14:24;1;3.95
Sales;12/07/2011 14:26;271;100.9
Sales;12/07/2011 14:48;236;249.16
Sales;12/07/2011 14:57;142;114.42
Sales;12/07/2011 15:15;203;12.3
Sales;12/07/2011 15:22;146;42.96
Sales;12/07/2011 15:29;351;66.45
Sales;12/07/2011 15:42;392;101.9
Sales;12/07/2011 15:49;238;47.41
Sales;12/07/2011 15:56;752;4.65
Sales;12/07/2011 16:11;1169;1969.86
Sales;12/07/2011 16:20;652;1130.68
Sales;12/07/2011 16:37;386;15.65
Sales;12/07/2011 16:58;117;41.27
Sales;12/07/2011 17:09;25;77.0
Sales;12/07/2011 17:15;1;12.75
Sales;12/07/2011 17:21;32;3.3
Sales;12/07/2011 17:23;164;105.86
Sales;13/07/2011 08:48;27;24.6
Sales;13/07/2011 09:44;279;99.4
Sales;13/07/2011 09:58;240;36.83
Sales;13/07/2011 10:02;148;50.269.999.999.999.900
Sales;13/07/2011 10:08;1;15.0
Sales;13/07/2011 10:09;294;89.42
Sales;13/07/2011 10:27;94;21.83
Sales;13/07/2011 10:30;354;59.59
Sales;13/07/2011 10:33;173;75.64
Sales;13/07/2011 10:38;361;57.88
Sales;13/07/2011 10:39;639;94.26
Sales;13/07/2011 10:43;581;128.44
Sales;13/07/2011 11:00;60;5.33
Sales;13/07/2011 11:09;210;90.11
Sales;13/07/2011 11:17;42;48.47
Sales;13/07/2011 11:19;101;231.93
Sales;13/07/2011 11:20;2;2.55
Sales;13/07/2011 11:33;86;88.74
Sales;13/07/2011 11:34;882;35.57
Sales;13/07/2011 11:35;60;3.73
Sales;13/07/2011 11:44;112;119.75
Sales;13/07/2011 11:47;200;16.33
Sales;13/07/2011 11:48;667;159.4
Sales;13/07/2011 11:58;13;17.55
Sales;13/07/2011 12:06;837;373.06
Sales;13/07/2011 12:15;49;58.65
Sales;13/07/2011 12:18;532;157.27
Sales;13/07/2011 12:24;94;64.88
Sales;13/07/2011 12:27;132;10.65
Sales;13/07/2011 12:53;17;2.9
Sales;13/07/2011 13:14;97;58.46
Sales;13/07/2011 13:16;318;36.910.000.000.000.000
Sales;13/07/2011 13:20;282;90.92
Sales;13/07/2011 13:27;113;14.760.000.000.000.000
Sales;13/07/2011 13:33;75;37.3
Sales;13/07/2011 13:37;625;91.13
Sales;13/07/2011 14:28;291;61.81
Sales;13/07/2011 14:29;14;9.55
Sales;13/07/2011 14:39;104;24.15
Sales;13/07/2011 15:04;244;58.1
Sales;13/07/2011 15:05;12;2.9
Sales;13/07/2011 15:13;130;549.17
Sales;13/07/2011 15:18;58;8.780.000.000.000.000
Sales;13/07/2011 15:29;301;64.71
Sales;13/07/2011 15:30;4308;15.15
Sales;13/07/2011 15:31;24;2.55
Sales;13/07/2011 15:42;154;211.83
Sales;13/07/2011 15:50;454;43.42
Sales;13/07/2011 16:07;883;1406.86
Sales;13/07/2011 16:30;3;7.95
Sales;13/07/2011 16:47;135;31.259.999.999.999.900
Sales;13/07/2011 16:48;24;3.3
Sales;13/07/2011 17:03;364;12.78
Sales;14/07/2011 08:52;857;19.139.000.000.000.000
Sales;14/07/2011 09:10;271;51.91
Sales;14/07/2011 09:22;330;65.78
Sales;14/07/2011 09:23;89;53.15
Sales;14/07/2011 09:26;54;46.9
Sales;14/07/2011 09:54;186;13.354.999.999.999.900
Sales;14/07/2011 09:58;198;28.630.000.000.000.000
Sales;14/07/2011 10:08;176;17.8
Sales;14/07/2011 10:09;48;1.04
Sales;14/07/2011 10:11;206;88.13
Sales;14/07/2011 10:15;35;52.480.000.000.000.000
Sales;14/07/2011 10:20;662;28.299.999.999.999.900
Sales;14/07/2011 10:21;336;36.4
Sales;14/07/2011 10:24;1;18.0
Sales;14/07/2011 10:41;633;64.61
Sales;14/07/2011 10:52;120;48.79
Sales;14/07/2011 11:20;430;27.42
Sales;14/07/2011 11:28;129;27.37
Sales;14/07/2011 11:30;246;125.04
Sales;14/07/2011 11:34;52;49.35
Sales;14/07/2011 11:45;205;122.76
Sales;14/07/2011 11:46;170;29.29
Sales;14/07/2011 11:47;55;10.9
Sales;14/07/2011 12:12;781;30.3
Sales;14/07/2011 12:17;263;37.88
Sales;14/07/2011 12:21;177;101.64
Sales;14/07/2011 12:22;46;11.85
Sales;14/07/2011 12:29;27;125.32
Sales;14/07/2011 12:42;355;30.97
Sales;14/07/2011 12:48;276;31.67
Sales;14/07/2011 12:52;183;134.42
Sales;14/07/2011 13:00;269;186.41
Sales;14/07/2011 13:11;93;16.0
Sales;14/07/2011 13:20;2;1.25
Sales;14/07/2011 13:28;429;101.55
Sales;14/07/2011 13:35;113;47.44
Sales;14/07/2011 13:41;865;311.04
Sales;14/07/2011 13:51;688;173.16
Sales;14/07/2011 14:08;300;42.18
Sales;14/07/2011 14:46;266;206.74
Sales;14/07/2011 15:01;135;96.87
Sales;14/07/2011 15:02;127;21.96
Sales;14/07/2011 15:03;188;158.03
Sales;14/07/2011 15:07;13;26.58
Sales;14/07/2011 15:22;278;39.35
Sales;14/07/2011 15:30;248;26.89
Sales;14/07/2011 15:44;261;36.51
Sales;14/07/2011 16:12;689;142.85
Sales;14/07/2011 16:23;1632;19.42
Sales;14/07/2011 16:35;234;40.35
Sales;14/07/2011 16:39;128;2.55
Sales;14/07/2011 16:42;244;10.780.000.000.000.000
Sales;14/07/2011 16:45;32;57.69
Sales;14/07/2011 16:46;462;1121.32
Sales;14/07/2011 17:11;163;58.37
Sales;14/07/2011 17:13;490;74.81
Sales;14/07/2011 17:14;6;27.55
Sales;14/07/2011 17:20;12;23.85
Sales;14/07/2011 17:40;256;49.24
Sales;14/07/2011 17:44;50;54.61
Sales;14/07/2011 18:08;71;9.55
Sales;14/07/2011 18:28;96;74.19
Sales;14/07/2011 18:44;47;43.79
Sales;14/07/2011 18:56;87;69.2
Sales;14/07/2011 19:23;263;62.53
Sales;14/07/2011 20:01;747;163.34
Sales;15/07/2011 08:09;204;31.35
Sales;15/07/2011 08:59;42;49.4
Sales;15/07/2011 09:00;54;33.42
Sales;15/07/2011 10:05;72;89.67
Sales;15/07/2011 10:14;16;17.74
Sales;15/07/2011 10:21;386;16.707.999.999.999.900
Sales;15/07/2011 10:27;569;155.06
Sales;15/07/2011 10:33;51;10.84
Sales;15/07/2011 10:44;63;118.08
Sales;15/07/2011 11:04;332;114.39
Sales;15/07/2011 11:21;1;10.0
Sales;15/07/2011 11:38;57;26.240.000.000.000.000
Sales;15/07/2011 11:45;45;20.63
Sales;15/07/2011 11:48;335;15.41
Sales;15/07/2011 11:49;54;5.47
Sales;15/07/2011 11:50;744;14.73
Sales;15/07/2011 11:57;27;77.63
Sales;15/07/2011 12:05;1;550.94
Sales;15/07/2011 12:10;144;60.099.999.999.999.900
Sales;15/07/2011 12:33;74;32.85
Sales;15/07/2011 12:45;16;15.0
Sales;15/07/2011 12:58;144;2.49
Sales;15/07/2011 12:59;24;1.25
Sales;15/07/2011 13:09;86;14.3
Sales;15/07/2011 13:10;119;106.7
Sales;15/07/2011 13:13;286;40.2
Sales;15/07/2011 13:17;36;12.850.000.000.000.000
Sales;15/07/2011 13:55;10;1.65
Sales;15/07/2011 13:57;123;98.75
Sales;15/07/2011 14:05;630;489.12
Sales;15/07/2011 14:20;20;44.5
Sales;15/07/2011 14:34;297;82.77
Sales;15/07/2011 14:58;120;87.85
Sales;15/07/2011 15:11;1;0.79
Sales;15/07/2011 15:28;165;47.14
Sales;15/07/2011 15:32;73;111.93
Sales;15/07/2011 16:06;248;11.985.000.000.000.000
Sales;15/07/2011 16:27;930;1870.6
Sales;15/07/2011 17:29;731;15.83
Sales;17/07/2011 10:39;114;18.509.999.999.999.900
Sales;17/07/2011 10:53;107;42.83
Sales;17/07/2011 10:55;133;47.45
Sales;17/07/2011 11:08;114;46.87
Sales;17/07/2011 11:10;477;85.13
Sales;17/07/2011 11:21;1104;39.11
Sales;17/07/2011 11:26;130;22.130.000.000.000.000
Sales;17/07/2011 11:27;13;12.15
Sales;17/07/2011 11:41;208;30.31
Sales;17/07/2011 11:50;751;286.59
Sales;17/07/2011 11:59;96;59.56
Sales;17/07/2011 12:02;42;7.2
Sales;17/07/2011 12:14;243;90.88
Sales;17/07/2011 12:15;213;108.51
Sales;17/07/2011 12:17;328;54.74
Sales;17/07/2011 12:18;34;18.85
Sales;17/07/2011 12:24;330;98.06
Sales;17/07/2011 12:26;236;39.06
Sales;17/07/2011 12:31;117;80.16
Sales;17/07/2011 12:32;219;178.46
Sales;17/07/2011 12:35;61;29.97
Sales;17/07/2011 12:52;199;99.99
Sales;17/07/2011 13:07;322;21.41
Sales;17/07/2011 13:08;380;279.87
Sales;17/07/2011 13:24;68;62.06
Sales;17/07/2011 13:25;703;31.05
Sales;17/07/2011 13:26;152;38.4
Sales;17/07/2011 13:29;723;71.31
Sales;17/07/2011 13:32;70;155.67
Sales;17/07/2011 13:35;138;67.91
Sales;17/07/2011 13:40;162;102.32
Sales;17/07/2011 13:41;76;6.710.000.000.000.000
Sales;17/07/2011 13:46;156;130.59
Sales;17/07/2011 13:48;499;21.11
Sales;17/07/2011 13:54;66;33.2
Sales;17/07/2011 14:05;32;37.449.999.999.999.900
Sales;17/07/2011 14:07;103;28.47
Sales;17/07/2011 14:32;76;9.63
Sales;17/07/2011 14:42;99;56.2
Sales;17/07/2011 14:51;204;187.65
Sales;17/07/2011 14:56;47;33.05
Sales;17/07/2011 14:59;210;65.36
Sales;17/07/2011 15:00;65;17.84
Sales;17/07/2011 15:08;4;3.75
Sales;17/07/2011 15:11;110;69.75
Sales;17/07/2011 15:24;54;39.93
Sales;17/07/2011 15:45;93;97.11
Sales;17/07/2011 15:47;63;42.25
Sales;17/07/2011 15:50;1002;12.27
Sales;17/07/2011 15:59;98;99.2
Sales;18/07/2011 08:21;100;80.69
Sales;18/07/2011 08:32;151;56.54
Sales;18/07/2011 09:15;134;17.09
Sales;18/07/2011 09:21;382;70.1
Sales;18/07/2011 09:38;236;26.93
Sales;18/07/2011 09:49;43;60.41
Sales;18/07/2011 10:05;354;56.74
Sales;18/07/2011 10:17;121;666.2
Sales;18/07/2011 10:19;46;251.59
Sales;18/07/2011 10:20;116;523.39
Sales;18/07/2011 10:21;398;352.71
Sales;18/07/2011 10:22;8;51.0
Sales;18/07/2011 10:26;90;486.88
Sales;18/07/2011 10:28;676;72.58
Sales;18/07/2011 10:29;1202;90.44
Sales;18/07/2011 10:43;6;7.95
Sales;18/07/2011 10:49;151;118.95
Sales;18/07/2011 11:37;17;51.3
Sales;18/07/2011 11:41;97;56.88
Sales;18/07/2011 11:42;84;45.28
Sales;18/07/2011 11:47;298;166.01
Sales;18/07/2011 11:55;2160;230.46
Sales;18/07/2011 11:58;179;36.68
Sales;18/07/2011 11:59;138;13.27
Sales;18/07/2011 12:05;83;51.39
Sales;18/07/2011 12:15;480;168.04
Sales;18/07/2011 12:19;451;120.98
Sales;18/07/2011 12:20;1;12.75
Sales;18/07/2011 12:25;384;30.528.000.000.000.000
Sales;18/07/2011 12:30;1;4287.63
Sales;18/07/2011 12:42;160;49.44
Sales;18/07/2011 12:49;12;9.95
Sales;18/07/2011 12:52;143;40.7
Sales;18/07/2011 12:53;147;185.18
Sales;18/07/2011 13:00;109;45.410.000.000.000.000
Sales;18/07/2011 13:30;430;4.9
Sales;18/07/2011 13:33;466;133.39
Sales;18/07/2011 13:35;310;114.29
Sales;18/07/2011 14:04;204;42.59
Sales;18/07/2011 14:10;838;80.86
Sales;18/07/2011 14:28;287;152.66
Sales;18/07/2011 14:29;1;550.64
Sales;18/07/2011 14:32;132;60.79
Sales;18/07/2011 14:33;1;550.64
Sales;18/07/2011 14:36;136;73.85
Sales;18/07/2011 14:40;28;1.67
Sales;18/07/2011 14:56;108;12.879.999.999.999.900
Sales;18/07/2011 15:03;1;717.23
Sales;18/07/2011 15:13;1;1592.49
Sales;18/07/2011 15:14;162;46.160.000.000.000.000
Sales;18/07/2011 15:15;200;37.35
Sales;18/07/2011 15:23;1;611.86
Sales;18/07/2011 15:39;198;47.92
Sales;18/07/2011 15:49;582;9.930.699.999.999.990
Sales;18/07/2011 15:56;1193;1722.45
Sales;18/07/2011 16:05;100;59.11
Sales;18/07/2011 16:06;1;294.92
Sales;18/07/2011 16:08;1;705.45
Sales;18/07/2011 16:57;24;45.3
Sales;18/07/2011 16:59;36;61.67
Sales;18/07/2011 17:10;202;9.22
Sales;18/07/2011 17:15;308;154.31
Sales;19/07/2011 09:08;5726;170.68
Sales;19/07/2011 09:10;496;28.899.999.999.999.900
Sales;19/07/2011 09:24;229;45.64
Sales;19/07/2011 09:29;352;43.85
Sales;19/07/2011 09:31;220;37.7
Sales;19/07/2011 09:49;72;3.75
Sales;19/07/2011 09:50;762;295.42
Sales;19/07/2011 09:51;33;28.7
Sales;19/07/2011 09:52;868;98.24
Sales;19/07/2011 10:06;84;60.65
Sales;19/07/2011 10:40;37;5.95
Sales;19/07/2011 10:42;174;87.36
Sales;19/07/2011 10:49;350;25.669.999.999.999.900
Sales;19/07/2011 10:51;121;131.36
Sales;19/07/2011 11:03;371;89.92
Sales;19/07/2011 11:08;144;53.13
Sales;19/07/2011 11:40;166;7.478.999.999.999.990
Sales;19/07/2011 11:47;3089;398.43
Sales;19/07/2011 11:56;48;2.9
Sales;19/07/2011 11:57;372;52.27
Sales;19/07/2011 12:10;257;113.6
Sales;19/07/2011 12:13;367;35.58
Sales;19/07/2011 12:15;81;14.9
Sales;19/07/2011 12:19;848;145.0
Sales;19/07/2011 12:37;25;12.25
Sales;19/07/2011 12:38;96;37.75
Sales;19/07/2011 12:39;241;185.78
Sales;19/07/2011 12:42;42;2.89
Sales;19/07/2011 12:43;188;57.9
Sales;19/07/2011 12:47;50;63.35
Sales;19/07/2011 12:54;505;80.2
Sales;19/07/2011 12:58;83;11.45
Sales;19/07/2011 13:01;328;107.94
Sales;19/07/2011 13:05;25;48.08
Sales;19/07/2011 13:34;91;44.83
Sales;19/07/2011 13:45;194;94.4
Sales;19/07/2011 13:57;741;379.42
Sales;19/07/2011 14:03;248;104.01
Sales;19/07/2011 14:04;334;138.55
Sales;19/07/2011 14:28;40;37.399.999.999.999.900
Sales;19/07/2011 14:29;464;69.39
Sales;19/07/2011 14:47;1;112.35
Sales;19/07/2011 14:58;1;106.4
Sales;19/07/2011 14:59;110;64.43
Sales;19/07/2011 15:07;173;44.39
Sales;19/07/2011 15:13;241;194.6
Sales;19/07/2011 15:23;2565;384.58
Sales;19/07/2011 15:29;1074;38.899.999.999.999.900
Sales;19/07/2011 15:30;291;0.17
Sales;19/07/2011 15:38;32;108.74
Sales;19/07/2011 15:48;96;6.95
Sales;19/07/2011 15:49;10;6.0
Sales;19/07/2011 15:55;812;18.839.000.000.000.000
Sales;19/07/2011 16:28;1;1.65
Sales;19/07/2011 16:36;296;3.87
Sales;19/07/2011 16:45;868;12.399.999.999.999.900
Sales;19/07/2011 16:48;172;4.38
Sales;19/07/2011 16:54;128;5.1
Sales;19/07/2011 17:02;63;79.4
Sales;19/07/2011 17:04;3186;0.06
Sales;19/07/2011 17:17;95;14.664.000.000.000.000
Sales;20/07/2011 08:48;222;66.13
Sales;20/07/2011 08:59;173;53.57
Sales;20/07/2011 09:23;248;22.56
Sales;20/07/2011 09:30;712;6.16
Sales;20/07/2011 10:08;321;20.73
Sales;20/07/2011 10:15;59;45.09
Sales;20/07/2011 10:51;669;136.86
Sales;20/07/2011 10:59;64;18.34
Sales;20/07/2011 11:00;36;59.399.999.999.999.900
Sales;20/07/2011 11:07;174;30.6
Sales;20/07/2011 11:22;357;69.53
Sales;20/07/2011 11:28;581;28.41
Sales;20/07/2011 11:33;175;28.41
Sales;20/07/2011 11:38;430;625.11
Sales;20/07/2011 11:42;1;451.42
Sales;20/07/2011 11:50;207;49.05
Sales;20/07/2011 11:54;89;45.16
Sales;20/07/2011 11:55;114;103.72
Sales;20/07/2011 12:00;634;147.84
Sales;20/07/2011 12:01;121;106.7
Sales;20/07/2011 12:05;457;49.49
Sales;20/07/2011 12:08;556;10.25
Sales;20/07/2011 12:14;45;71.63
Sales;20/07/2011 12:16;368;12.3
Sales;20/07/2011 12:29;213;50.77
Sales;20/07/2011 12:38;108;63.19
Sales;20/07/2011 12:45;265;66.22
Sales;20/07/2011 12:51;10;26.02
Sales;20/07/2011 12:58;114;122.23
Sales;20/07/2011 13:06;76;72.25
Sales;20/07/2011 13:09;56;34.5
Sales;20/07/2011 13:10;20;19.99
Sales;20/07/2011 13:21;47;31.48
Sales;20/07/2011 13:26;600;279.68
Sales;20/07/2011 13:30;1005;54.63
Sales;20/07/2011 13:31;2;8.5
Sales;20/07/2011 13:32;24;2.48
Sales;20/07/2011 13:53;316;215.58
Sales;20/07/2011 13:55;464;42.96
Sales;20/07/2011 13:56;54;5.4
Sales;20/07/2011 14:16;128;57.81
Sales;20/07/2011 14:33;148;30.73
Sales;20/07/2011 14:38;154;72.82
Sales;20/07/2011 14:39;3237;163.76
Sales;20/07/2011 14:54;168;14.38
Sales;20/07/2011 14:55;196;123.65
Sales;20/07/2011 14:58;360;2.75
Sales;20/07/2011 15:33;190;29.990.000.000.000.000
Sales;20/07/2011 15:44;139;71.97
Sales;20/07/2011 15:56;496;7.5
Sales;20/07/2011 16:00;141;28.000.000.000.000.000
Sales;20/07/2011 16:12;1345;1701.97
Sales;20/07/2011 16:17;847;1403.65
Sales;20/07/2011 17:24;1;1.25
Sales;21/07/2011 08:44;341;47.71
Sales;21/07/2011 09:30;239;919.89
Sales;21/07/2011 09:31;128;541.24
Sales;21/07/2011 09:43;155;99.76
Sales;21/07/2011 10:10;317;63.06
Sales;21/07/2011 10:24;335;92.95
Sales;21/07/2011 10:29;168;43.7
Sales;21/07/2011 10:30;133;14.84
Sales;21/07/2011 10:32;110;37.35
Sales;21/07/2011 10:44;376;75.8
Sales;21/07/2011 10:59;127;29.71
Sales;21/07/2011 11:17;11;19.9
Sales;21/07/2011 11:23;77;49.17
Sales;21/07/2011 11:30;418;29.12
Sales;21/07/2011 11:42;73;75.05
Sales;21/07/2011 11:55;2316;42.88
Sales;21/07/2011 12:00;184;39.13
Sales;21/07/2011 12:14;66;149.23
Sales;21/07/2011 12:15;204;42.19
Sales;21/07/2011 12:23;23;80.34
Sales;21/07/2011 12:25;2169;191.7
Sales;21/07/2011 12:27;60;1.65
Sales;21/07/2011 12:28;24;6.24
Sales;21/07/2011 12:29;202;77.99
Sales;21/07/2011 12:33;260;8.217.999.999.999.990
Sales;21/07/2011 12:46;300;35.22
Sales;21/07/2011 13:06;431;56.36
Sales;21/07/2011 13:25;100;15.3
Sales;21/07/2011 13:28;37;19.990.000.000.000.000
Sales;21/07/2011 13:37;130;90.17
Sales;21/07/2011 13:48;209;95.53
Sales;21/07/2011 13:53;72;62.73
Sales;21/07/2011 13:54;680;41.41
Sales;21/07/2011 14:00;4;7.95
Sales;21/07/2011 14:14;23;82.92
Sales;21/07/2011 14:34;314;29.529.999.999.999.900
Sales;21/07/2011 14:40;10;2.08
Sales;21/07/2011 14:41;269;35.730.000.000.000.000
Sales;21/07/2011 14:52;309;18.900.000.000.000.000
Sales;21/07/2011 15:12;294;99.69
Sales;21/07/2011 15:14;522;93.22
Sales;21/07/2011 15:16;138;99.4
Sales;21/07/2011 15:23;62;11.83
Sales;21/07/2011 15:45;18;43.15
Sales;21/07/2011 15:47;148;79.68
Sales;21/07/2011 16:10;793;8.63
Sales;21/07/2011 16:12;600;10.549.999.999.999.900
Sales;21/07/2011 16:20;206;22.81
Sales;21/07/2011 16:27;100;6.75
Sales;21/07/2011 16:28;944;24.8
Sales;21/07/2011 16:33;138;89.86
Sales;21/07/2011 17:02;262;41.17
Sales;21/07/2011 17:08;704;130.11
Sales;21/07/2011 17:09;269;68.13
Sales;21/07/2011 17:12;841;80.62
Sales;21/07/2011 17:26;173;87.32
Sales;21/07/2011 17:33;3;3.79
Sales;21/07/2011 17:39;304;149.27
Sales;21/07/2011 17:55;52;54.6
Sales;21/07/2011 17:56;80;5.39
Sales;21/07/2011 18:00;23;23.73
Sales;21/07/2011 18:07;1;4.25
Sales;21/07/2011 18:08;130;147.82
Sales;21/07/2011 18:19;385;97.37
Sales;21/07/2011 18:21;109;7.65
Sales;21/07/2011 18:27;567;125.09
Sales;21/07/2011 18:31;100;4.3
Sales;21/07/2011 18:36;149;65.36
Sales;21/07/2011 19:17;313;31.43
Sales;21/07/2011 19:34;147;73.3
Sales;22/07/2011 09:01;472;6.57
Sales;22/07/2011 09:02;336;49.3
Sales;22/07/2011 09:20;1561;1720.37
Sales;22/07/2011 09:55;202;82.57
Sales;22/07/2011 10:00;266;58.019.999.999.999.900
Sales;22/07/2011 10:06;27;6.49
Sales;22/07/2011 10:23;420;38.08
Sales;22/07/2011 10:25;52;21.8
Sales;22/07/2011 10:48;272;20.2
Sales;22/07/2011 10:52;130;133.15
Sales;22/07/2011 11:16;324;293.58
Sales;22/07/2011 11:31;134;52.629.999.999.999.900
Sales;22/07/2011 11:44;138;80.8
Sales;22/07/2011 11:55;275;87.51
Sales;22/07/2011 11:56;100;20.2
Sales;22/07/2011 12:08;126;5.7
Sales;22/07/2011 12:09;308;27.09
Sales;22/07/2011 12:20;446;46.38
Sales;22/07/2011 12:21;372;14.94
Sales;22/07/2011 12:41;88;11.65
Sales;22/07/2011 13:17;62;29.3
Sales;22/07/2011 13:20;346;117.54
Sales;22/07/2011 13:29;586;168.63
Sales;22/07/2011 13:31;70;47.99
Sales;22/07/2011 13:32;6;20.1
Sales;22/07/2011 13:35;20;3.73
Sales;22/07/2011 13:48;6;2.92
Sales;22/07/2011 13:53;465;269.83
Sales;22/07/2011 13:59;426;135.53
Sales;22/07/2011 14:07;110;57.28
Sales;22/07/2011 14:13;46;50.04
Sales;22/07/2011 14:16;2;1.65
Sales;22/07/2011 14:23;149;28.11
Sales;22/07/2011 14:39;96;3.39
Sales;22/07/2011 14:41;4;5.95
Sales;22/07/2011 14:47;89;37.94
Sales;22/07/2011 14:53;86;41.29
Sales;22/07/2011 15:02;232;58.09
Sales;22/07/2011 15:21;520;63.47
Sales;22/07/2011 15:43;96;28.45
Sales;22/07/2011 16:03;484;15.97
Sales;22/07/2011 16:04;182;14.6
Sales;22/07/2011 17:21;146;129.38
Sales;24/07/2011 10:03;61;26.29
Sales;24/07/2011 10:24;266;41.51
Sales;24/07/2011 10:30;144;5.88
Sales;24/07/2011 10:35;263;126.74
Sales;24/07/2011 10:37;93;161.01
Sales;24/07/2011 10:49;177;76.05
Sales;24/07/2011 10:54;778;30.0
Sales;24/07/2011 11:06;228;66.49
Sales;24/07/2011 11:25;385;139.35
Sales;24/07/2011 11:32;412;4.529.999.999.999.990
Sales;24/07/2011 11:37;62;34.08
Sales;24/07/2011 11:40;319;8.624.000.000.000.000
Sales;24/07/2011 11:45;146;11.082.000.000.000.000
Sales;24/07/2011 11:52;96;2.55
Sales;24/07/2011 11:54;160;162.86
Sales;24/07/2011 11:55;472;90.57
Sales;24/07/2011 11:58;20;80.05
Sales;24/07/2011 12:02;598;19.44
Sales;24/07/2011 12:05;214;57.57
Sales;24/07/2011 12:18;256;37.03
Sales;24/07/2011 12:20;234;185.84
Sales;24/07/2011 12:26;122;27.15
Sales;24/07/2011 12:29;183;10.56
Sales;24/07/2011 12:33;340;8.77
Sales;24/07/2011 12:46;1368;5.01
Sales;24/07/2011 12:51;384;10.34
Sales;24/07/2011 13:03;216;1.97
Sales;24/07/2011 13:06;466;68.29
Sales;24/07/2011 13:11;3312;99.19
Sales;24/07/2011 13:12;624;7.370.000.000.000.000
Sales;24/07/2011 13:13;1014;68.45
Sales;24/07/2011 13:14;480;0.42
Sales;24/07/2011 13:17;120;18.14
Sales;24/07/2011 13:18;5;4.98
Sales;24/07/2011 13:26;78;61.2
Sales;24/07/2011 13:30;178;25.32
Sales;24/07/2011 13:56;6;3.25
Sales;24/07/2011 14:12;120;2.9
Sales;24/07/2011 14:16;17;46.45
Sales;24/07/2011 14:18;15;45.8
Sales;24/07/2011 14:21;296;53.89
Sales;24/07/2011 14:26;84;3.33
Sales;24/07/2011 14:33;291;135.65
Sales;24/07/2011 15:23;57;18.78
Sales;24/07/2011 15:39;561;78.03
Sales;24/07/2011 15:46;726;111.09
Sales;24/07/2011 15:51;116;18.830.000.000.000.000
Sales;24/07/2011 15:52;152;50.44
Sales;24/07/2011 15:53;399;186.22
Sales;24/07/2011 16:05;94;25.55
Sales;24/07/2011 16:12;250;162.34
Sales;24/07/2011 16:13;92;183.22
Sales;24/07/2011 16:15;108;74.09
Sales;24/07/2011 16:18;12;0.42
Sales;25/07/2011 08:50;281;36.49
Sales;25/07/2011 09:26;551;95.63
Sales;25/07/2011 09:48;214;21.029.999.999.999.900
Sales;25/07/2011 09:50;69;25.04
Sales;25/07/2011 09:55;94;337.47
Sales;25/07/2011 09:58;195;72.76
Sales;25/07/2011 10:01;649;16.482.999.999.999.900
Sales;25/07/2011 10:04;410;75.62
Sales;25/07/2011 10:19;181;49.51
Sales;25/07/2011 10:28;156;24.5
Sales;25/07/2011 10:47;196;36.34
Sales;25/07/2011 10:56;193;102.06
Sales;25/07/2011 11:01;499;118.8
Sales;25/07/2011 11:05;336;0.72
Sales;25/07/2011 11:17;241;43.32
Sales;25/07/2011 11:36;195;46.25
Sales;25/07/2011 11:37;267;73.55
Sales;25/07/2011 11:43;212;14.35
Sales;25/07/2011 11:49;376;11.98
Sales;25/07/2011 11:53;34;98.62
Sales;25/07/2011 12:09;836;193.55
Sales;25/07/2011 12:12;531;61.96
Sales;25/07/2011 12:22;411;59.41
Sales;25/07/2011 12:25;37;34.1
Sales;25/07/2011 12:34;71;52.379.999.999.999.900
Sales;25/07/2011 12:50;90;18.72
Sales;25/07/2011 12:58;254;101.33
Sales;25/07/2011 12:59;197;64.41
Sales;25/07/2011 13:00;105;11.0
Sales;25/07/2011 13:06;674;15.77
Sales;25/07/2011 13:16;195;25.55
Sales;25/07/2011 13:28;13;59.85
Sales;25/07/2011 13:37;93;16.42
Sales;25/07/2011 13:42;228;7.5
Sales;25/07/2011 13:45;163;207.33
Sales;25/07/2011 13:46;78;12.04
Sales;25/07/2011 13:54;332;112.74
Sales;25/07/2011 13:57;572;176.08
Sales;25/07/2011 14:35;189;121.86
Sales;25/07/2011 14:45;50;33.75
Sales;25/07/2011 15:01;49;22.94
Sales;25/07/2011 15:08;36;54.85
Sales;25/07/2011 15:14;114;14.489.999.999.999.900
Sales;25/07/2011 15:17;316;26.28
Sales;25/07/2011 15:22;155;125.02
Sales;25/07/2011 15:48;231;33.32
Sales;25/07/2011 16:18;67;142.58
Sales;25/07/2011 16:20;2;7.040.000.000.000.000
Sales;25/07/2011 16:39;2924;22.27
Sales;25/07/2011 16:57;661;1531.3
Sales;25/07/2011 17:00;379;922.88
Sales;25/07/2011 17:04;8;15.0
Sales;25/07/2011 17:09;382;1197.54
Sales;25/07/2011 17:11;308;892.74
Sales;26/07/2011 08:51;380;20.31
Sales;26/07/2011 09:20;277;60.76
Sales;26/07/2011 09:23;110;57.89
Sales;26/07/2011 09:27;646;40.41
Sales;26/07/2011 09:51;141;32.05
Sales;26/07/2011 09:55;500;8.95
Sales;26/07/2011 10:13;100;40.881
Sales;26/07/2011 10:16;72;1.65
Sales;26/07/2011 10:20;151;42.85
Sales;26/07/2011 10:27;810;93.91
Sales;26/07/2011 11:00;210;10.95
Sales;26/07/2011 11:05;1323;70.41
Sales;26/07/2011 11:24;73;31.88
